concept_set_id,concept_set_name,project_id,assigned_informatician,assigned_sme,status,stage,intention,n3c_reviewer,alias,archived,created_by,created_at
[VSAC] Housing Instability Diagnoses 24,[VSAC] Housing Instability Diagnoses 24,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the diagnoses associated with housing instability as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition.code.; Inclusion Criteria: Includes SNOMED CT and ICD10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.877Z
[VSAC] Inadequate Housing Diagnoses 48,[VSAC] Inadequate Housing Diagnoses 48,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the diagnoses associated with inadequate housing as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition.code.; Inclusion Criteria: Includes SNOMED CT and ICD 10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.877Z
[VSAC] Intimate Partner Violence Diagnoses 84,[VSAC] Intimate Partner Violence Diagnoses 84,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the diagnoses associated with Intimate Partner Violence as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition.code.; Inclusion Criteria: Includes SNOMED CT and ICD 10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.877Z
[VSAC] Material Hardship Diagnoses 35,[VSAC] Material Hardship Diagnoses 35,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the diagnoses associated with material hardship as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition.code.; Inclusion Criteria: Includes ICD-10-CM and SNOMED CT diagnoses that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.877Z
[VSAC] Social Connection Diagnoses 81,[VSAC] Social Connection Diagnoses 81,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the diagnoses associated with Social Connection as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition.code.; Inclusion Criteria: Includes SNOMED CT and ICD 10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.878Z
[VSAC] Stress Diagnoses 75,[VSAC] Stress Diagnoses 75,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the diagnoses associated with Stress as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition.code.; Inclusion Criteria: Includes SNOMED CT and ICD 10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.878Z
[VSAC] Transportation Insecurity Diagnoses 26,[VSAC] Transportation Insecurity Diagnoses 26,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the diagnoses associated with transportation insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition.code.; Inclusion Criteria: Includes SNOMED CT transportation insecurity codes that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.878Z
[VSAC] Unemployment Diagnoses 42,[VSAC] Unemployment Diagnoses 42,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the diagnoses associated with unemployment as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition.code.; Inclusion Criteria: Includes ICD-10-CM and SNOMED CT diagnoses that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.878Z
[VSAC] Veteran Status Diagnoses 78,[VSAC] Veteran Status Diagnoses 78,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the diagnoses associated with Veteran Status as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition.code.; Inclusion Criteria: Includes ICD 10 CM and SNOMED CT diagnoses that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.878Z
[VSAC] Elder Abuse Procedures 67,[VSAC] Elder Abuse Procedures 67,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Elder Abuse as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.878Z
[VSAC] Financial Insecurity Procedures 32,[VSAC] Financial Insecurity Procedures 32,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with financial insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.879Z
[VSAC] Food Insecurity Procedures 7,[VSAC] Food Insecurity Procedures 7,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: <insert metadata> -  - The value sets in this group represent the interventions for food insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure.code elements; Inclusion Criteria: Includes SNOMED CT, CPT and HCPCS food insecurity interventions  that have been identified through the Gravity Project community consensus voting process",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.879Z
[VSAC] Homelessness Procedures 20,[VSAC] Homelessness Procedures 20,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the interventions associated with homelessness as identified by the Gravity Project.; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure.code resource element.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.879Z
[VSAC] Housing Instability Procedures 44,[VSAC] Housing Instability Procedures 44,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the interventions associated with housing instability as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.879Z
[VSAC] Inadequate Housing Procedures 52,[VSAC] Inadequate Housing Procedures 52,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the interventions associated with inadequate housing as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.880Z
[VSAC] Intimate Partner Violence Procedures 97,[VSAC] Intimate Partner Violence Procedures 97,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: insert metadata>  -  - The value sets in this group represent the interventions associated with Intimate Partner Violence as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.880Z
[VSAC] Less than high school education Procedures 56,[VSAC] Less than high school education Procedures 56,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Less than high school education as identified by the Gravity Project.; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure.code.; Inclusion Criteria: Includes SNOMED CT and CPT codes that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.880Z
[VSAC] Material Hardship Procedures 39,[VSAC] Material Hardship Procedures 39,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with material hardship as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.880Z
[VSAC] Social Connection Procedures 94,[VSAC] Social Connection Procedures 94,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  -  - The value sets in this group represent the intervention associated with Social Connection as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.880Z
[VSAC] Social Determinants of Health Procedures 789,[VSAC] Social Determinants of Health Procedures 789,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: The value sets in this group represent all of the individual domain interventions identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure resource elements.; Inclusion Criteria: Includes SNOMED CT, CPT and HCPCS interventions that have been identified through the Gravity Project community consensus voting process",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.881Z
[VSAC] Stress Procedures 87,[VSAC] Stress Procedures 87,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Stress as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.881Z
[VSAC] Transportation Insecurity Procedures 27,[VSAC] Transportation Insecurity Procedures 27,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with transportation insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of procedure.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.881Z
