,cset_name,cset_rxcui,rxcui,tty,rxnorm_name,concept_id,concept_name,concept_class_id
631,Valsartan,69749,848151,SCD,amlodipine 10 MG / hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,974886,amlodipine 10 MG / hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,Clinical Drug
632,Valsartan,69749,1656335,SCDC,valsartan 26 MG,46275723,valsartan 26 MG,Clinical Drug Comp
633,Valsartan,69749,1656348,SCDC,valsartan 51 MG,46275731,valsartan 51 MG,Clinical Drug Comp
634,Valsartan,69749,1656353,SCDC,valsartan 103 MG,46275808,valsartan 103 MG,Clinical Drug Comp
635,Valsartan,69749,1996251,SCDC,valsartan 4 MG/ML,793584,valsartan 4 MG/ML,Clinical Drug Comp
636,Valsartan,69749,316881,SCDC,valsartan 160 MG,1308848,valsartan 160 MG,Clinical Drug Comp
637,Valsartan,69749,316882,SCDC,valsartan 80 MG,1308849,valsartan 80 MG,Clinical Drug Comp
638,Valsartan,69749,335831,SCDC,valsartan 40 MG,1308850,valsartan 40 MG,Clinical Drug Comp
639,Valsartan,69749,350561,SCDC,valsartan 320 MG,19097657,valsartan 320 MG,Clinical Drug Comp
640,Valsartan,69749,1656338,SCDF,sacubitril / valsartan Oral Tablet,46275724,sacubitril / valsartan Oral Tablet,Clinical Drug Form
641,Valsartan,69749,1798279,SCDF,nebivolol / valsartan Oral Tablet,36250181,nebivolol / valsartan Oral Tablet,Clinical Drug Form
642,Valsartan,69749,1996253,SCDF,valsartan Oral Solution,793586,valsartan Oral Solution,Clinical Drug Form
643,Valsartan,69749,374279,SCDF,valsartan Oral Capsule,40100656,valsartan Oral Capsule,Clinical Drug Form
644,Valsartan,69749,374280,SCDF,hydrochlorothiazide / valsartan Oral Tablet,40045128,hydrochlorothiazide / valsartan Oral Tablet,Clinical Drug Form
645,Valsartan,69749,378276,SCDF,valsartan Oral Tablet,40100658,valsartan Oral Tablet,Clinical Drug Form
646,Valsartan,69749,722125,SCDF,amlodipine / valsartan Oral Tablet,40140541,amlodipine / valsartan Oral Tablet,Clinical Drug Form
647,Valsartan,69749,848130,SCDF,amlodipine / hydrochlorothiazide / valsartan Oral Tablet,40160338,amlodipine / hydrochlorothiazide / valsartan Oral Tablet,Clinical Drug Form
648,Valsartan,69749,864774,SCDF,aliskiren / valsartan Oral Tablet,40166557,aliskiren / valsartan Oral Tablet,Clinical Drug Form
649,Valsartan,69749,1152279,SCDG,amlodipine / hydrochlorothiazide / valsartan Oral Product,36217710,amlodipine / hydrochlorothiazide / valsartan Oral Product,Clinical Dose Group
650,Valsartan,69749,1152280,SCDG,amlodipine / hydrochlorothiazide / valsartan Pill,36217711,amlodipine / hydrochlorothiazide / valsartan Pill,Clinical Dose Group
651,Valsartan,69749,1152289,SCDG,amlodipine / valsartan Oral Product,36217720,amlodipine / valsartan Oral Product,Clinical Dose Group
652,Valsartan,69749,1152290,SCDG,amlodipine / valsartan Pill,36217721,amlodipine / valsartan Pill,Clinical Dose Group
653,Valsartan,69749,1162783,SCDG,hydrochlorothiazide / valsartan Oral Product,36218320,hydrochlorothiazide / valsartan Oral Product,Clinical Dose Group
654,Valsartan,69749,1162784,SCDG,hydrochlorothiazide / valsartan Pill,36218321,hydrochlorothiazide / valsartan Pill,Clinical Dose Group
655,Valsartan,69749,1163997,SCDG,valsartan Oral Product,36218383,valsartan Oral Product,Clinical Dose Group
656,Valsartan,69749,1164561,SCDG,valsartan Pill,36220531,valsartan Pill,Clinical Dose Group
657,Valsartan,69749,1164885,SCDG,aliskiren / valsartan Oral Product,36222007,aliskiren / valsartan Oral Product,Clinical Dose Group
658,Valsartan,69749,1164886,SCDG,aliskiren / valsartan Pill,36222008,aliskiren / valsartan Pill,Clinical Dose Group
659,Valsartan,69749,1656336,SCDG,sacubitril / valsartan Oral Product,36248677,sacubitril / valsartan Oral Product,Clinical Dose Group
660,Valsartan,69749,1656337,SCDG,sacubitril / valsartan Pill,36248678,sacubitril / valsartan Pill,Clinical Dose Group
661,Valsartan,69749,1798277,SCDG,nebivolol / valsartan Oral Product,36250179,nebivolol / valsartan Oral Product,Clinical Dose Group
662,Valsartan,69749,1798278,SCDG,nebivolol / valsartan Pill,36250180,nebivolol / valsartan Pill,Clinical Dose Group
663,Valsartan,69749,1996252,SCDG,valsartan Oral Liquid Product,793585,valsartan Oral Liquid Product,Clinical Dose Group
664,Hydroxychloroquine,5521,202462,BN,Plaquenil,19042425,Plaquenil,Brand Name
665,Hydroxychloroquine,5521,317541,DF,Oral Tablet,19082573,Oral Tablet,Dose Form
666,Hydroxychloroquine,5521,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
667,Hydroxychloroquine,5521,1151133,DFG,Pill,36217216,Pill,Dose Form Group
668,Hydroxychloroquine,5521,5521,IN,hydroxychloroquine,1777087,hydroxychloroquine,Ingredient
669,Hydroxychloroquine,5521,153972,PIN,hydroxychloroquine sulfate,19018120,hydroxychloroquine sulfate,Precise Ingredient
670,Hydroxychloroquine,5521,979094,SBD,hydroxychloroquine sulfate 200 MG Oral Tablet [Plaquenil],40184085,hydroxychloroquine sulfate 200 MG Oral Tablet [Plaquenil],Branded Drug
671,Hydroxychloroquine,5521,979093,SBDC,hydroxychloroquine sulfate 200 MG [Plaquenil],40184087,hydroxychloroquine sulfate 200 MG [Plaquenil],Branded Drug Comp
672,Hydroxychloroquine,5521,93787,SBDF,hydroxychloroquine Oral Tablet [Plaquenil],40051596,hydroxychloroquine Oral Tablet [Plaquenil],Branded Drug Form
673,Hydroxychloroquine,5521,1181266,SBDG,Plaquenil Oral Product,36231295,Plaquenil Oral Product,Branded Dose Group
674,Hydroxychloroquine,5521,1181267,SBDG,Plaquenil Pill,36231296,Plaquenil Pill,Branded Dose Group
675,Hydroxychloroquine,5521,1119312,SCD,hydroxychloroquine sulfate 400 MG Oral Tablet,40242200,hydroxychloroquine sulfate 400 MG Oral Tablet,Clinical Drug
676,Hydroxychloroquine,5521,2569281,SCD,hydroxychloroquine sulfate 100 MG Oral Tablet,701778,hydroxychloroquine sulfate 100 MG Oral Tablet,Clinical Drug
677,Hydroxychloroquine,5521,2569283,SCD,hydroxychloroquine sulfate 300 MG Oral Tablet,701780,hydroxychloroquine sulfate 300 MG Oral Tablet,Clinical Drug
678,Hydroxychloroquine,5521,979092,SCD,hydroxychloroquine sulfate 200 MG Oral Tablet,40184084,hydroxychloroquine sulfate 200 MG Oral Tablet,Clinical Drug
679,Hydroxychloroquine,5521,1119311,SCDC,hydroxychloroquine sulfate 400 MG,40242199,hydroxychloroquine sulfate 400 MG,Clinical Drug Comp
680,Hydroxychloroquine,5521,2569280,SCDC,hydroxychloroquine sulfate 100 MG,701777,hydroxychloroquine sulfate 100 MG,Clinical Drug Comp
681,Hydroxychloroquine,5521,2569282,SCDC,hydroxychloroquine sulfate 300 MG,701779,hydroxychloroquine sulfate 300 MG,Clinical Drug Comp
682,Hydroxychloroquine,5521,979091,SCDC,hydroxychloroquine sulfate 200 MG,40184083,hydroxychloroquine sulfate 200 MG,Clinical Drug Comp
683,Hydroxychloroquine,5521,370656,SCDF,hydroxychloroquine Oral Tablet,40051595,hydroxychloroquine Oral Tablet,Clinical Drug Form
684,Hydroxychloroquine,5521,1164627,SCDG,hydroxychloroquine Oral Product,36220826,hydroxychloroquine Oral Product,Clinical Dose Group
685,Hydroxychloroquine,5521,1164628,SCDG,hydroxychloroquine Pill,36220827,hydroxychloroquine Pill,Clinical Dose Group
686,Casirivimab / Imdevimab,2557234,2557243,BN,Regen-Cov,1537108,Regen-Cov,Brand Name
687,Casirivimab / Imdevimab,2557234,1649574,DF,Injection,46234469,Injection,Dose Form
688,Casirivimab / Imdevimab,2557234,1151126,DFG,Injectable Product,36217210,Injectable Product,Dose Form Group
689,Casirivimab / Imdevimab,2557234,2465242,IN,casirivimab,37003288,casirivimab,Ingredient
690,Casirivimab / Imdevimab,2557234,2465249,IN,imdevimab,37003293,imdevimab,Ingredient
691,Casirivimab / Imdevimab,2557234,2557234,MIN,casirivimab / imdevimab,779055,casirivimab / imdevimab,Multiple Ingredients
692,Casirivimab / Imdevimab,2557234,2557244,SBD,10 ML casirivimab 60 MG/ML / imdevimab 60 MG/ML Injection [Regen-Cov],1537610,10 ML casirivimab 60 MG/ML / imdevimab 60 MG/ML Injection [Regen-Cov],Quant Branded Drug
693,Casirivimab / Imdevimab,2557234,2557238,SBDC,casirivimab 60 MG/ML / imdevimab 60 MG/ML [Regen-Cov],1537103,casirivimab 60 MG/ML / imdevimab 60 MG/ML [Regen-Cov],Branded Drug Comp
694,Casirivimab / Imdevimab,2557234,2557241,SBDF,casirivimab / imdevimab Injection [Regen-Cov],1537106,casirivimab / imdevimab Injection [Regen-Cov],Branded Drug Form
695,Casirivimab / Imdevimab,2557234,2557236,SBDG,Regen-Cov Injectable Product,1537101,Regen-Cov Injectable Product,Branded Dose Group
696,Casirivimab / Imdevimab,2557234,2557245,SCD,10 ML casirivimab 60 MG/ML / imdevimab 60 MG/ML Injection,1537611,10 ML casirivimab 60 MG/ML / imdevimab 60 MG/ML Injection,Quant Clinical Drug
697,Casirivimab / Imdevimab,2557234,2557235,SCDC,casirivimab 60 MG/ML,1537100,casirivimab 60 MG/ML,Clinical Drug Comp
698,Casirivimab / Imdevimab,2557234,2557239,SCDC,imdevimab 60 MG/ML,1537104,imdevimab 60 MG/ML,Clinical Drug Comp
699,Casirivimab / Imdevimab,2557234,2557237,SCDF,casirivimab / imdevimab Injection,1537102,casirivimab / imdevimab Injection,Clinical Drug Form
700,Casirivimab / Imdevimab,2557234,2556915,SCDG,casirivimab / imdevimab Injectable Product,1537071,casirivimab / imdevimab Injectable Product,Clinical Dose Group
701,Nirmatrelvir / Ritonavir (Paxlovid),2599543,2599543,BPCK,{10 (nirmatrelvir 150 MG Oral Tablet) / 10 (ritonavir 100 MG Oral Tablet) } Pack [Paxlovid 150 MG /100 MG Dose Pack],780186,{10 (nirmatrelvir 150 MG Oral Tablet) / 10 (ritonavir 100 MG Oral Tablet) } Pack [Paxlovid 150 MG /100 MG Dose Pack],Branded Pack
702,Nirmatrelvir / Ritonavir (Paxlovid),2599543,746839,DF,Pack,19127776,Pack,Dose Form
703,Nirmatrelvir / Ritonavir (Paxlovid),2599543,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
704,Nirmatrelvir / Ritonavir (Paxlovid),2599543,1151133,DFG,Pill,36217216,Pill,Dose Form Group
705,Nirmatrelvir / Ritonavir (Paxlovid),2599543,2599542,GPCK,{10 (nirmatrelvir 150 MG Oral Tablet) / 10 (ritonavir 100 MG Oral Tablet) } Pack,780185,{10 (nirmatrelvir 150 MG Oral Tablet) / 10 (ritonavir 100 MG Oral Tablet) } Pack,Clinical Pack
706,Nirmatrelvir / Ritonavir (Paxlovid),2599543,2587892,IN,nirmatrelvir,702530,nirmatrelvir,Ingredient
707,Nirmatrelvir / Ritonavir (Paxlovid),2599543,85762,IN,ritonavir,1748921,ritonavir,Ingredient
708,Nirmatrelvir / Ritonavir (Paxlovid),2599543,2587897,SCD,nirmatrelvir 150 MG Oral Tablet,702535,nirmatrelvir 150 MG Oral Tablet,Clinical Drug
709,Nirmatrelvir / Ritonavir (Paxlovid),2599543,900575,SCD,ritonavir 100 MG Oral Tablet,40171778,ritonavir 100 MG Oral Tablet,Clinical Drug
710,Nirmatrelvir / Ritonavir (Paxlovid),2599543,2587893,SCDC,nirmatrelvir 150 MG,702531,nirmatrelvir 150 MG,Clinical Drug Comp
711,Nirmatrelvir / Ritonavir (Paxlovid),2599543,317488,SCDC,ritonavir 100 MG,1748959,ritonavir 100 MG,Clinical Drug Comp
712,Nirmatrelvir / Ritonavir (Paxlovid),2599543,2587896,SCDF,nirmatrelvir Oral Tablet,702534,nirmatrelvir Oral Tablet,Clinical Drug Form
713,Nirmatrelvir / Ritonavir (Paxlovid),2599543,900574,SCDF,ritonavir Oral Tablet,40171780,ritonavir Oral Tablet,Clinical Drug Form
714,Nirmatrelvir / Ritonavir (Paxlovid),2599543,1165486,SCDG,ritonavir Oral Product,36219736,ritonavir Oral Product,Clinical Dose Group
715,Nirmatrelvir / Ritonavir (Paxlovid),2599543,1165487,SCDG,ritonavir Pill,36219737,ritonavir Pill,Clinical Dose Group
716,Nirmatrelvir / Ritonavir (Paxlovid),2599543,2587894,SCDG,nirmatrelvir Oral Product,702532,nirmatrelvir Oral Product,Clinical Dose Group
717,Nirmatrelvir / Ritonavir (Paxlovid),2599543,2587895,SCDG,nirmatrelvir Pill,702533,nirmatrelvir Pill,Clinical Dose Group
718,Colchicine,2683,1550941,BN,Mitigare,45776978,Mitigare,Brand Name
719,Colchicine,2683,2180553,BN,Gloperba,1361344,Gloperba,Brand Name
720,Colchicine,2683,858068,BN,Colcrys,40164495,Colcrys,Brand Name
721,Colchicine,2683,316965,DF,Oral Capsule,19082168,Oral Capsule,Dose Form
722,Colchicine,2683,316968,DF,Oral Solution,19082170,Oral Solution,Dose Form
723,Colchicine,2683,317541,DF,Oral Tablet,19082573,Oral Tablet,Dose Form
724,Colchicine,2683,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
725,Colchicine,2683,1151133,DFG,Pill,36217216,Pill,Dose Form Group
726,Colchicine,2683,1151137,DFG,Oral Liquid Product,36217220,Oral Liquid Product,Dose Form Group
727,Colchicine,2683,2683,IN,colchicine,1101554,colchicine,Ingredient
728,Colchicine,2683,1008238,MIN,colchicine / podophyllin,36028331,colchicine / podophyllin,Multiple Ingredients
729,Colchicine,2683,214452,MIN,colchicine / probenecid,36029956,colchicine / probenecid,Multiple Ingredients
730,Colchicine,2683,813995,MIN,allopurinol / colchicine,36030852,allopurinol / colchicine,Multiple Ingredients
731,Colchicine,2683,1550946,SBD,colchicine 0.6 MG Oral Capsule [Mitigare],45776981,colchicine 0.6 MG Oral Capsule [Mitigare],Branded Drug
732,Colchicine,2683,2180558,SBD,colchicine 0.12 MG/ML Oral Solution [Gloperba],1361349,colchicine 0.12 MG/ML Oral Solution [Gloperba],Branded Drug
733,Colchicine,2683,858071,SBD,colchicine 0.6 MG Oral Tablet [Colcrys],40164492,colchicine 0.6 MG Oral Tablet [Colcrys],Branded Drug
734,Colchicine,2683,1550942,SBDC,colchicine 0.6 MG [Mitigare],45776979,colchicine 0.6 MG [Mitigare],Branded Drug Comp
735,Colchicine,2683,2180554,SBDC,colchicine 0.12 MG/ML [Gloperba],1361345,colchicine 0.12 MG/ML [Gloperba],Branded Drug Comp
736,Colchicine,2683,858069,SBDC,colchicine 0.6 MG [Colcrys],40164493,colchicine 0.6 MG [Colcrys],Branded Drug Comp
737,Colchicine,2683,1550943,SBDF,colchicine Oral Capsule [Mitigare],45776980,colchicine Oral Capsule [Mitigare],Branded Drug Form
738,Colchicine,2683,2180555,SBDF,colchicine Oral Solution [Gloperba],1361346,colchicine Oral Solution [Gloperba],Branded Drug Form
739,Colchicine,2683,858070,SBDF,colchicine Oral Tablet [Colcrys],40164494,colchicine Oral Tablet [Colcrys],Branded Drug Form
740,Colchicine,2683,1176461,SBDG,Colcrys Oral Product,36231700,Colcrys Oral Product,Branded Dose Group
741,Colchicine,2683,1176462,SBDG,Colcrys Pill,36231701,Colcrys Pill,Branded Dose Group
742,Colchicine,2683,1550944,SBDG,Mitigare Oral Product,36247175,Mitigare Oral Product,Branded Dose Group
743,Colchicine,2683,1550945,SBDG,Mitigare Pill,36247176,Mitigare Pill,Branded Dose Group
744,Colchicine,2683,2180556,SBDG,Gloperba Oral Product,1361347,Gloperba Oral Product,Branded Dose Group
745,Colchicine,2683,2180557,SBDG,Gloperba Oral Liquid Product,1361348,Gloperba Oral Liquid Product,Branded Dose Group
746,Colchicine,2683,1550940,SCD,colchicine 0.6 MG Oral Capsule,45776977,colchicine 0.6 MG Oral Capsule,Clinical Drug
747,Colchicine,2683,197540,SCD,colchicine 0.5 MG Oral Tablet,19018901,colchicine 0.5 MG Oral Tablet,Clinical Drug
748,Colchicine,2683,197541,SCD,colchicine 0.6 MG Oral Tablet,1101556,colchicine 0.6 MG Oral Tablet,Clinical Drug
749,Colchicine,2683,198153,SCD,colchicine 0.5 MG / probenecid 500 MG Oral Tablet,1151424,colchicine 0.5 MG / probenecid 500 MG Oral Tablet,Clinical Drug
750,Colchicine,2683,2118892,SCD,colchicine 0.12 MG/ML Oral Solution,1366579,colchicine 0.12 MG/ML Oral Solution,Clinical Drug
751,Colchicine,2683,2118889,SCDC,colchicine 0.12 MG/ML,1366576,colchicine 0.12 MG/ML,Clinical Drug Comp
752,Colchicine,2683,315711,SCDC,colchicine 0.5 MG,1101583,colchicine 0.5 MG,Clinical Drug Comp
753,Colchicine,2683,315714,SCDC,colchicine 0.6 MG,1101586,colchicine 0.6 MG,Clinical Drug Comp
754,Colchicine,2683,1550939,SCDF,colchicine Oral Capsule,45776976,colchicine Oral Capsule,Clinical Drug Form
755,Colchicine,2683,2118891,SCDF,colchicine Oral Solution,1366578,colchicine Oral Solution,Clinical Drug Form
756,Colchicine,2683,239053,SCDF,colchicine / probenecid Oral Tablet,40031407,colchicine / probenecid Oral Tablet,Clinical Drug Form
757,Colchicine,2683,371624,SCDF,colchicine Oral Tablet,40031428,colchicine Oral Tablet,Clinical Drug Form
758,Colchicine,2683,1155187,SCDG,colchicine / probenecid Oral Product,36213719,colchicine / probenecid Oral Product,Clinical Dose Group
759,Colchicine,2683,1155481,SCDG,colchicine / probenecid Pill,36214831,colchicine / probenecid Pill,Clinical Dose Group
760,Colchicine,2683,1155484,SCDG,colchicine Oral Product,36214834,colchicine Oral Product,Clinical Dose Group
761,Colchicine,2683,1155485,SCDG,colchicine Pill,36214835,colchicine Pill,Clinical Dose Group
762,Colchicine,2683,2118890,SCDG,colchicine Oral Liquid Product,1366577,colchicine Oral Liquid Product,Clinical Dose Group
763,Olmesartan,321064,1372732,BN,Tribenzor,43525518,Tribenzor,Brand Name
764,Olmesartan,321064,327503,BN,Benicar,19019198,Benicar,Brand Name
765,Olmesartan,321064,404880,BN,Benicar HCT,19102930,Benicar HCT,Brand Name
766,Olmesartan,321064,730862,BN,Azor,19127431,Azor,Brand Name
767,Olmesartan,321064,317541,DF,Oral Tablet,19082573,Oral Tablet,Dose Form
768,Olmesartan,321064,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
769,Olmesartan,321064,1151133,DFG,Pill,36217216,Pill,Dose Form Group
770,Olmesartan,321064,321064,IN,olmesartan,40226742,olmesartan,Ingredient
771,Olmesartan,321064,1008801,MIN,amlodipine / hydrochlorothiazide / olmesartan,36028870,amlodipine / hydrochlorothiazide / olmesartan,Multiple Ingredients
772,Olmesartan,321064,1009015,MIN,amlodipine / olmesartan,36029071,amlodipine / olmesartan,Multiple Ingredients
773,Olmesartan,321064,817496,MIN,hydrochlorothiazide / olmesartan,36030964,hydrochlorothiazide / olmesartan,Multiple Ingredients
774,Olmesartan,321064,118463,PIN,olmesartan medoxomil,1312742,olmesartan medoxomil,Precise Ingredient
775,Olmesartan,321064,1000000,SBD,amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],40224176,amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],Branded Drug
776,Olmesartan,321064,1000005,SBD,amlodipine 5 MG / hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],40224179,amlodipine 5 MG / hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],Branded Drug
777,Olmesartan,321064,352199,SBD,olmesartan medoxomil 5 MG Oral Tablet [Benicar],1312746,olmesartan medoxomil 5 MG Oral Tablet [Benicar],Branded Drug
778,Olmesartan,321064,352200,SBD,olmesartan medoxomil 20 MG Oral Tablet [Benicar],19098438,olmesartan medoxomil 20 MG Oral Tablet [Benicar],Branded Drug
779,Olmesartan,321064,352201,SBD,olmesartan medoxomil 40 MG Oral Tablet [Benicar],19098439,olmesartan medoxomil 40 MG Oral Tablet [Benicar],Branded Drug
780,Olmesartan,321064,744624,SBD,amlodipine 10 MG / olmesartan medoxomil 20 MG Oral Tablet [Azor],1312776,amlodipine 10 MG / olmesartan medoxomil 20 MG Oral Tablet [Azor],Branded Drug
781,Olmesartan,321064,744628,SBD,amlodipine 10 MG / olmesartan medoxomil 40 MG Oral Tablet [Azor],1312777,amlodipine 10 MG / olmesartan medoxomil 40 MG Oral Tablet [Azor],Branded Drug
782,Olmesartan,321064,744632,SBD,amlodipine 5 MG / olmesartan medoxomil 20 MG Oral Tablet [Azor],1312778,amlodipine 5 MG / olmesartan medoxomil 20 MG Oral Tablet [Azor],Branded Drug
783,Olmesartan,321064,744636,SBD,amlodipine 5 MG / olmesartan medoxomil 40 MG Oral Tablet [Azor],1312779,amlodipine 5 MG / olmesartan medoxomil 40 MG Oral Tablet [Azor],Branded Drug
784,Olmesartan,321064,847042,SBD,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],19135223,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],Branded Drug
785,Olmesartan,321064,847055,SBD,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],19135231,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT],Branded Drug
786,Olmesartan,321064,847060,SBD,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet [Benicar HCT],19135233,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet [Benicar HCT],Branded Drug
787,Olmesartan,321064,999971,SBD,amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet [Tribenzor],40224173,amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet [Tribenzor],Branded Drug
788,Olmesartan,321064,999990,SBD,amlodipine 10 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],40224167,amlodipine 10 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],Branded Drug
789,Olmesartan,321064,999995,SBD,amlodipine 10 MG / hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],40224170,amlodipine 10 MG / hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Tribenzor],Branded Drug
790,Olmesartan,321064,1000003,SBDC,amlodipine 5 MG / hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG [Tribenzor],40224180,amlodipine 5 MG / hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG [Tribenzor],Branded Drug Comp
791,Olmesartan,321064,575926,SBDC,olmesartan medoxomil 5 MG [Benicar],19019199,olmesartan medoxomil 5 MG [Benicar],Branded Drug Comp
792,Olmesartan,321064,575927,SBDC,olmesartan medoxomil 20 MG [Benicar],19019200,olmesartan medoxomil 20 MG [Benicar],Branded Drug Comp
793,Olmesartan,321064,575928,SBDC,olmesartan medoxomil 40 MG [Benicar],19019201,olmesartan medoxomil 40 MG [Benicar],Branded Drug Comp
